uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimSizeMD,age_bucket,age_cluster_code,age_cluster,carVal_cluster_code,carVal_cluster,density_cluster_code,density_cluster,claimNumbMD,Expected_Frequency,Expected_Severity,Expected_Cost,risk_flag
2009,Female,C,Large,Employed,47,8,5955,1,50.01092548,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.24208217412209992,390.1333907662192,94.44433943431312,Low Risk
2010,Female,D,Medium,Housewife,23,12,28765,0,149.997808,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.5328456044208704,580.3606278595678,309.2426095339072,Medium Risk
2010,Female,A,Medium,Self-employed,18,15,5280,1,57.7002938,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.2843039005247641,663.7339853365313,188.70216094202243,Low Risk
2010,Female,A,Medium,Housewife,36,1,14915,1,251.432848,,"(33.0, 37.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.6063511217276356,649.0722329540886,393.5656765339728,Medium Risk
2010,Male,A,Large,Self-employed,34,5,22995,0,44.16537902,,"(33.0, 37.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.3047282686580111,742.7072973071175,226.32390882806865,Low Risk
2010,Male,C,Small,Self-employed,50,9,19415,1,222.6929824,,"(45.0, 51.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.46606871747089795,611.9959628539766,285.2321735047202,Medium Risk
2009,Male,A,Large,Self-employed,44,15,8165,1,153.4523215,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.32173085756700837,641.5677572561353,206.4121447293587,Low Risk
2010,Male,C,Medium,Housewife,42,4,24785,1,71.18027901,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.3813771082560553,448.99831477122075,171.23767889929024,Low Risk
2010,Male,B,Medium,Unemployed,40,1,29855,0,258.9237292,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.7737238958588369,1131.7193313039802,875.6382900352734,Extreme Risk
2009,Female,B,Large,Employed,27,12,9150,1,239.4551701,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.5135817125404771,722.547846555708,371.0873604265144,Medium Risk
2009,Male,A,Small,Retired,56,4,16685,0,223.3085718,,"(51.0, 59.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.2962038453079873,1382.5131509950486,409.5057115135955,Medium Risk
2009,Female,A,Small,Housewife,29,13,9905,0,149.997808,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.4225186401553665,657.0956372728054,277.63515511252973,Medium Risk
2010,Male,A,Small,Self-employed,40,0,7915,1,37.83728202,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.26592892039579125,601.7760846467288,160.02966451011088,Low Risk
2009,Female,B,Large,Self-employed,36,4,17300,0,56.70111618,,"(33.0, 37.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.28781962593672955,630.9294444518218,181.59387669459196,Low Risk
2010,Male,B,Large,Unemployed,60,2,13920,0,137.8151761,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.3983697659024148,723.0378041334782,288.03640077124976,Medium Risk
2010,Male,C,Medium,Employed,42,11,41380,1,118.8510133,,"(41.0, 45.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,0.0,0.39797982235420876,520.5210081250083,207.15685834522444,Low Risk
2009,Male,C,Large,Housewife,33,12,10450,0,99.57981885,,"(29.0, 33.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.42403541072561707,587.1306871305775,248.9642020670282,Medium Risk
2010,Male,D,Small,Housewife,45,2,10000,1,148.4945135,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.4849852834825978,454.4963344712081,220.42403361532044,Low Risk
2010,Male,C,Large,Housewife,30,0,24390,1,78.33993486,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.4703828819777216,537.1104517944419,252.6475622554257,Medium Risk
2009,Female,D,Medium,Self-employed,26,8,27895,0,103.4727356,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.39041562863579987,637.4315177634907,248.86322671990524,Medium Risk
2009,Male,B,Large,Housewife,45,4,13655,1,260.3601885,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.6757279385182172,639.1373167461142,431.88294147491655,High Risk
2009,Female,A,Small,Self-employed,57,0,23780,0,83.76263662,,"(51.0, 59.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.24770480379193352,537.6397876235225,133.17595810402145,Low Risk
2010,Female,A,Large,Self-employed,39,1,49300,0,17.11532415,,"(37.0, 41.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.26460788785559924,598.8369900951922,158.4569911188932,Low Risk
2010,Male,A,Medium,Housewife,20,5,30560,0,234.675271,,"(17.999, 21.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.7481545226777148,998.3754691165143,746.9391225500053,Extreme Risk
2010,Female,A,Medium,Employed,54,2,6600,1,124.3443471,,"(51.0, 59.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.29237063088111803,467.58232730007114,136.7073400215832,Low Risk
2010,Male,A,Medium,Employed,18,2,24285,1,23.46029027,,"(17.999, 21.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.39021371374344965,703.2730873295486,274.4268031826846,Medium Risk
2009,Female,C,Large,Unemployed,35,7,32910,0,70.86106124,,"(33.0, 37.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.37936800436026136,695.7508052379812,263.94559451517785,Medium Risk
2010,Male,A,Medium,Retired,74,13,3545,1,44.16537902,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.09697244018729353,680.2023765113853,65.96088427150522,Low Risk
2010,Male,E,Small,Retired,75,14,26475,1,275.2822626,,"(59.0, 75.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.34699043791644585,776.7453648077751,269.52321428421936,Medium Risk
2009,Male,B,Medium,Retired,46,1,16615,1,205.4307964,,"(45.0, 51.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.31073625609343947,1280.527963964881,397.9064653454019,Medium Risk
2009,Female,D,Small,Employed,45,1,40140,1,19.41025076,,"(41.0, 45.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.2775037018838057,361.20961767995954,100.23700606222292,Low Risk
2010,Male,D,Medium,Self-employed,62,7,4735,1,282.3344767,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.5526325068537165,538.8732432406483,297.798871288472,Medium Risk
2010,Male,E,Small,Employed,41,8,20000,1,31.60978775,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.31589999167837407,415.72914706601915,131.328834098613,Low Risk
2009,Female,E,Medium,Employed,45,4,3125,1,83.90453994,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.31668140620021434,386.13181196216954,122.2807651908166,Low Risk
2009,Female,B,Large,Housewife,46,8,13360,0,66.69447337,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.30040517894940527,461.32572665909976,138.58463747099128,Low Risk
2009,Female,B,Medium,Employed,40,7,19400,0,73.18307109,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.3085399709629501,560.3946657910293,172.9041539109563,Low Risk
2009,Male,A,Large,Housewife,26,1,18595,1,32.6541392,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.3924558796733693,585.314470080541,229.71010524101072,Low Risk
2010,Female,C,Large,Housewife,52,0,28020,1,107.8170529,,"(51.0, 59.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.3643163129466521,377.62818176431324,137.57610684512278,Low Risk
2009,Female,C,Small,Employed,23,7,1060,0,77.49504574,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.36912879736996534,640.7497958994798,236.5192015754257,Low Risk
2009,Female,A,Medium,Housewife,42,1,2320,1,70.06509679,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.30312590183077653,448.78123812430107,136.03721753116125,Low Risk
2010,Male,C,Small,Employed,40,3,23675,0,69.70102973,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.3685619468788842,596.3094820444645,219.7769836446469,Low Risk
2009,Male,A,Large,Housewife,58,0,21440,0,45.65564192,,"(51.0, 59.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.28291624255444836,471.65757823421126,133.4395898063538,Low Risk
2009,Female,C,Large,Self-employed,39,4,15015,1,136.1308048,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.35028801915812724,547.9810926658973,191.95121148604335,Low Risk
2009,Female,B,Small,Employed,24,13,21010,1,57.7002938,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.32620916174531345,554.9022519467402,181.01419845813285,Low Risk
2010,Male,D,Large,Unemployed,42,1,22370,1,118.8510133,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.46961069049167964,638.2353728053837,299.7221541193508,Medium Risk
2009,Female,E,Small,Housewife,19,6,10455,0,112.4047945,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.5341688625291371,577.2998280033459,308.37559246281376,Medium Risk
2010,Female,A,Medium,Self-employed,25,13,13165,0,84.06770437,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.3049288404352199,747.023311919221,227.78895228160565,Low Risk
2009,Male,D,Large,Self-employed,46,5,14700,0,171.3729361,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.44054317466294607,643.4895649070027,283.48493578660884,Medium Risk
2010,Male,A,Small,Employed,19,0,8170,0,36.25444122,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.40073675755527444,833.4963864965241,334.0126393586549,Medium Risk
2009,Female,D,Medium,Self-employed,39,2,7385,1,70.87357842,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.2907563257359346,456.3251179039602,132.67941462277258,Low Risk
2010,Female,D,Small,Unemployed,26,7,17805,1,211.8309492,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.5970443838037925,770.4417629527765,459.987927618848,High Risk
2010,Female,A,Medium,Unemployed,24,1,18340,0,182.367931,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.5590118817155133,1105.3154389459955,617.8844634144095,High Risk
2009,Female,E,Medium,Housewife,42,3,2510,0,81.90993935,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.37772670785948304,420.29443514620175,158.75643331943579,Low Risk
2009,Female,D,Small,Housewife,26,8,3870,1,107.8170529,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.42523974040373574,457.94623381459826,194.73693758618825,Low Risk
2010,Male,A,Small,Self-employed,43,12,12635,1,149.997808,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.33609501677232173,655.6227656468973,220.3515444164099,Low Risk
2010,Male,D,Medium,Self-employed,41,2,24275,1,100.3048589,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.37081303074051125,531.8363738369761,197.21185764053266,Low Risk
2009,Male,C,Medium,Employed,24,15,9980,0,148.9956325,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.4706994074587657,777.8600114736648,366.13824648652275,Medium Risk
2009,Female,E,Small,Housewife,30,8,26365,1,223.3475567,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.6540192115862997,514.0786840738007,336.2173356512696,Medium Risk
2009,Male,E,Medium,Unemployed,29,4,8995,1,81.90993935,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.47503529173794395,678.6645975355539,322.3896350825162,Medium Risk
2009,Female,E,Small,Housewife,39,5,8430,0,28.96459267,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.3281656402891237,396.09314905946576,129.9841618752349,Low Risk
2010,Female,E,Medium,Unemployed,30,5,11855,1,92.10692821,,"(29.0, 33.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.43135411886905334,595.6326449338108,256.9285947250676,Medium Risk
2009,Male,D,Small,Employed,23,2,27215,0,126.1401885,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.5598379820840366,742.3573901014693,415.5998632595785,Medium Risk
2009,Female,D,Small,Housewife,50,8,11205,1,99.17167477,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.32419801987270513,336.1708210052492,108.98591450888338,Low Risk
2009,Male,C,Large,Self-employed,68,15,15095,1,148.4018477,,"(59.0, 75.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.2762730649901901,421.784576155327,116.52771762002044,Low Risk
2010,Male,E,Small,Self-employed,55,0,9020,0,32.18545326,,"(51.0, 59.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.26050063809007024,460.085059286548,119.85245151985356,Low Risk
2010,Male,D,Medium,Housewife,42,2,35980,0,81.90993935,,"(41.0, 45.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.450189583212069,492.27217447565107,221.61580505409225,Low Risk
2009,Male,D,Medium,Housewife,36,14,17090,0,272.9669948,,"(33.0, 37.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.7365391045438549,681.1704210338874,501.70865195005996,High Risk
2009,Female,D,Large,Unemployed,30,5,19695,0,88.29014956,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.4294422995770312,704.8815332454071,302.7059465662912,Medium Risk
2010,Female,C,Large,Employed,54,10,15055,1,43.18966881,,"(51.0, 59.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.2170675300428607,350.4877113460832,76.0795018122694,Low Risk
2010,Male,A,Medium,Self-employed,23,0,44730,1,245.331155,,"(21.0, 25.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",2.0,193 - 297 inh/km²,0.0,0.6629601961858858,1039.6705663899056,689.2602026625428,Extreme Risk
2009,Male,C,Small,Unemployed,23,4,9835,0,275.2822626,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.8221193576362287,1299.9760857631015,1068.7355045700199,Extreme Risk
2009,Male,E,Large,Self-employed,57,2,9745,1,83.90453994,,"(51.0, 59.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.29339040135058647,415.57551403035507,121.92586685284215,Low Risk
2010,Male,D,Small,Self-employed,35,2,39590,0,123.0152076,,"(33.0, 37.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,0.0,0.4658031730036664,691.1943062320365,321.9605010049505,Medium Risk
2010,Male,A,Medium,Self-employed,37,14,25710,1,222.735365,,"(33.0, 37.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.4594785526933093,786.6297660232253,361.4395063978281,Medium Risk
2009,Male,D,Small,Employed,30,9,16955,0,260.3601885,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.697109218008403,818.3292647370474,570.4648738142345,High Risk
2009,Male,E,Small,Employed,36,4,9040,1,78.33993486,,"(33.0, 37.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.39526526793948785,486.66476991387026,192.36168067671514,Low Risk
2010,Male,B,Medium,Unemployed,44,4,21050,0,71.18027901,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,0.0,0.3708951829769282,781.8743588693537,289.9934333978174,Medium Risk
2009,Male,A,Large,Housewife,74,10,6840,1,124.2334338,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.27039911122399124,360.00241008114637,97.3443317244368,Low Risk
2010,Male,D,Small,Housewife,53,13,12340,1,30.90727239,,"(51.0, 59.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.2578564113328245,321.9573738622142,83.01877302625105,Low Risk
2009,Male,E,Large,Housewife,43,12,42690,0,37.31536383,,"(41.0, 45.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.3717933473492047,420.2604881788818,156.25005365863734,Low Risk
2009,Male,B,Small,Self-employed,21,0,10935,0,290.1327193,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.7404840538306084,1288.7284307908349,954.2828527187561,Extreme Risk
2009,Male,E,Medium,Housewife,41,13,43700,0,148.9956325,,"(37.0, 41.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,0.0,0.5524559790646933,514.021072522368,283.97401488022854,Medium Risk
2010,Female,C,Small,Employed,38,3,20380,1,270.7883545,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.6180092967986751,640.041977064049,395.55189216698665,Medium Risk
2009,Female,B,Medium,Self-employed,36,3,13605,0,30.90727239,,"(33.0, 37.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.2647039665124711,608.0182996085202,160.94485561854336,Low Risk
2010,Female,E,Large,Employed,33,15,6465,0,118.8510133,,"(29.0, 33.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.38046001618698844,521.6239108466186,198.45704156422474,Low Risk
2010,Male,A,Large,Retired,62,2,42035,0,120.7793723,,"(59.0, 75.0]",2.0,53 - 75,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,0.0,0.20658879351457,1097.718363033341,226.77631223784664,Low Risk
2009,Female,D,Large,Unemployed,24,12,14990,1,74.57233929,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.3900960161139423,615.9170913418777,240.2668035889536,Low Risk
2010,Male,D,Large,Employed,28,3,5755,1,171.3729361,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.5378700692855748,642.6771571828394,345.6768070621901,Medium Risk
2010,Male,A,Large,Employed,52,3,17960,0,162.9324677,,"(51.0, 59.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.41294853722546293,672.5921959913503,277.74596348388997,Medium Risk
2009,Male,C,Large,Housewife,43,0,20905,1,237.675525,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.6881948434444678,593.3345753137107,408.32979516820893,Medium Risk
2010,Female,E,Medium,Unemployed,26,5,14365,0,123.0152076,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.5168432474702833,765.4517471990458,395.6185668041572,Medium Risk
2009,Male,D,Medium,Employed,42,8,9465,1,67.84790756,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.3214982975442022,445.8573060482619,143.34236484216052,Low Risk
2009,Male,A,Large,Housewife,45,15,17765,0,206.2302755,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.4981187915635696,666.7873172195622,332.1392926833228,Medium Risk
2010,Male,C,Large,Retired,74,6,5945,1,19.41025076,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.1008766115954364,602.418712578023,60.769958486556064,Low Risk
2009,Male,C,Large,Retired,68,3,40940,0,47.5930722,,"(59.0, 75.0]",2.0,53 - 75,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.14934129849466768,801.8700032851675,119.75230751453036,Low Risk
2010,Male,D,Large,Housewife,31,6,16175,1,150.2239631,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.5446708873282337,530.66056116209,289.0353587182539,Medium Risk
2010,Male,A,Small,Unemployed,44,3,13765,1,93.11048718,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.36096386626501703,724.267729198887,261.4344797426146,Medium Risk
2010,Male,E,Small,Retired,51,0,8980,1,275.2822626,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.4275172722529035,1118.979206658005,478.3829381381483,High Risk
2009,Male,C,Large,Employed,52,0,27765,1,141.0368682,,"(51.0, 59.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,0.0,0.41823739741018223,504.2163614570665,210.88213874743522,Low Risk
2010,Female,D,Medium,Self-employed,60,0,46340,1,93.11048718,,"(59.0, 75.0]",2.0,53 - 75,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.2849631630663474,369.15923841221615,105.19678425310896,Low Risk
2009,Male,B,Small,Unemployed,31,9,46940,1,35.02446355,,"(29.0, 33.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.387412322244717,725.0998408958178,280.9126132207236,Medium Risk
2010,Female,B,Large,Unemployed,42,4,43785,1,25.83086908,,"(41.0, 45.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,0.0,0.3011044345099269,561.8866743074866,169.18656932601922,Low Risk
2009,Male,D,Large,Employed,49,7,7015,0,106.5803023,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.3540636087506111,509.45548675557416,180.37964813847773,Low Risk
2010,Female,A,Large,Housewife,47,14,28530,1,200.6565503,,"(45.0, 51.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.4322269767637078,489.1409208330685,211.41990142309334,Low Risk
2010,Male,C,Small,Unemployed,30,10,19090,1,248.5121203,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.6824271960950006,952.5215823016052,650.0266326300577,High Risk
2009,Male,B,Large,Retired,75,9,8265,0,150.2239631,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,0.0,0.18068480441814855,915.9658134259379,165.50110385257594,Low Risk
2010,Female,A,Small,Self-employed,60,14,17195,0,239.4551701,,"(59.0, 75.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.37954301084311554,622.506106304722,236.26784185511875,Low Risk
2010,Female,E,Medium,Housewife,56,1,4270,0,245.331155,,"(51.0, 59.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.6224028235537645,466.3176570448502,290.23742641769076,Medium Risk
2009,Male,C,Medium,Retired,67,15,9655,0,208.8164363,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.2411686107042946,993.9542813177844,239.71057312899566,Low Risk
2009,Male,A,Medium,Housewife,49,4,4895,1,295.7970919,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.6950397896217901,666.9718823097056,463.5719967641872,High Risk
2009,Male,C,Medium,Employed,37,2,17590,0,218.9832303,,"(33.0, 37.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,0.0,0.6132234288986942,792.8664106114019,486.2042589737239,High Risk
2010,Male,D,Small,Unemployed,39,2,3095,0,49.11503947,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.3722029494004811,684.3153969651645,254.70420907059525,Medium Risk
2010,Male,C,Medium,Employed,34,3,13765,0,61.56398846,,"(33.0, 37.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,0.0,0.37466838661383906,633.5116673034357,237.35679428962143,Low Risk
2009,Male,D,Medium,Housewife,59,3,9205,0,222.2151274,,"(51.0, 59.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,0.0,0.5860941336921757,499.41172174857144,292.7022804139469,Medium Risk
